,Base Country,Base Country Lat,Base Country Lng,Relation Country,Relation Country Lat,Relation Country Lng,Men,Women,Children,Sex Trafficking,Forced Labor,Debt Bondage,Description
544,Kazakhstan,48.019573,66.923684,Turkey,38.963745,35.243322,0,1,0,0,1,0," Kazakhstani men and women are subjected to forced labor mostly in Russia, but also in Bahrain, Brazil, the Republic of Korea, Turkey, and the United Arab Emirates"
545,Kazakhstan,48.019573,66.923684,United Arab Emirates,23.424076,53.847818,0,1,0,0,1,0," Kazakhstani men and women are subjected to forced labor mostly in Russia, but also in Bahrain, Brazil, the Republic of Korea, Turkey, and the United Arab Emirates"
546,Kazakhstan,48.019573,66.923684,Uzbekistan,41.377491,64.585262,0,1,0,0,1,0," Chinese, Filipino, Ukrainian, Kazakhstani, and other Central Asian citizens, in particular Uzbekistani men and women, are subjected to forced labor in domestic service, construction, and agriculture in Kazakhstan"
547,Kenya,-0.023559,37.906193,Lebanon,33.854721,35.862285,1,0,0,0,1,0," Kenyans are recruited by legal or illegal employment agencies or voluntarily migrate to Europe, the United States, Southeast Asia, and the Middle EastŠparticularly Saudi Arabia, Lebanon, Kuwait, Qatar, the UAE, and OmanŠin search of employment, where at times they are exploited in domestic servitude, massage parlors and brothels, or forced manual labor"
548,Kenya,-0.023559,37.906193,Nepal,28.394857,84.12400799999999,0,1,0,0,1,1," Nepalese and Indian women recruited to work in mujra dance clubs in Nairobi and Mombasa face debt bondage, which they are forced to pay off by dancing and forced prostitution"
549,Kenya,-0.023559,37.906193,India,20.593684,78.96288,0,1,0,0,1,1," Nepalese and Indian women recruited to work in mujra dance clubs in Nairobi and Mombasa face debt bondage, which they are forced to pay off by dancing and forced prostitution"
550,Kenya,-0.023559,37.906193,Somalia,5.152149,46.199616,1,0,1,0,0,0," Men and boys are lured to Somalia to join criminal and terrorist networks, sometimes with fraudulent promises of lucrative employment elsewhere"
551,Kenya,-0.023559,37.906193,Uganda,1.373333,32.290275,0,1,0,0,1,0," Kenyan women are subjected to forced prostitution in Thailand by Ugandan and Nigerian 255KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OFtraffickers"
552,Kenya,-0.023559,37.906193,Thailand,15.870032,100.992541,0,1,0,0,1,0," Kenyan women are subjected to forced prostitution in Thailand by Ugandan and Nigerian 255KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OFtraffickers"
553,Kenya,-0.023559,37.906193,Nigeria,9.081999,8.675277,0,1,0,0,1,0," Kenyan women are subjected to forced prostitution in Thailand by Ugandan and Nigerian 255KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OFtraffickers"
554,Kenya,-0.023559,37.906193,Niger,17.607789,8.081666,0,1,0,0,1,0," Kenyan women are subjected to forced prostitution in Thailand by Ugandan and Nigerian 255KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OFtraffickers"
555,Kenya,-0.023559,37.906193,Uganda,1.373333,32.290275,1,0,0,0,0,0," Nairobi-based labor recruiters maintain networks in Uganda and Ethiopia that recruit Rwandan, Ethiopian, and Ugandan workers through fraudulent offers of employment in the Middle East and Asia"
556,Kenya,-0.023559,37.906193,Rwanda,-1.940278,29.873888,1,0,0,0,0,0," Nairobi-based labor recruiters maintain networks in Uganda and Ethiopia that recruit Rwandan, Ethiopian, and Ugandan workers through fraudulent offers of employment in the Middle East and Asia"
557,Kenya,-0.023559,37.906193,Ethiopia,9.145000000000001,40.489673,1,0,0,0,0,0," Nairobi-based labor recruiters maintain networks in Uganda and Ethiopia that recruit Rwandan, Ethiopian, and Ugandan workers through fraudulent offers of employment in the Middle East and Asia"
558,Kenya,-0.023559,37.906193,United States,37.09024,-95.712891,1,0,0,0,1,0," Kenyans are recruited by legal or illegal employment agencies or voluntarily migrate to Europe, the United States, Southeast Asia, and the Middle EastŠparticularly Saudi Arabia, Lebanon, Kuwait, Qatar, the UAE, and OmanŠin search of employment, where at times they are exploited in domestic servitude, massage parlors and brothels, or forced manual labor"
559,Kenya,-0.023559,37.906193,Saudi Arabia,23.885942,45.079162,1,0,0,0,1,0," Kenyans are recruited by legal or illegal employment agencies or voluntarily migrate to Europe, the United States, Southeast Asia, and the Middle EastŠparticularly Saudi Arabia, Lebanon, Kuwait, Qatar, the UAE, and OmanŠin search of employment, where at times they are exploited in domestic servitude, massage parlors and brothels, or forced manual labor"
560,Kenya,-0.023559,37.906193,Qatar,25.354826,51.183884,1,0,0,0,1,0," Kenyans are recruited by legal or illegal employment agencies or voluntarily migrate to Europe, the United States, Southeast Asia, and the Middle EastŠparticularly Saudi Arabia, Lebanon, Kuwait, Qatar, the UAE, and OmanŠin search of employment, where at times they are exploited in domestic servitude, massage parlors and brothels, or forced manual labor"
561,Kenya,-0.023559,37.906193,Oman,21.4735329,55.975413,1,0,0,0,1,0," Kenyans are recruited by legal or illegal employment agencies or voluntarily migrate to Europe, the United States, Southeast Asia, and the Middle EastŠparticularly Saudi Arabia, Lebanon, Kuwait, Qatar, the UAE, and OmanŠin search of employment, where at times they are exploited in domestic servitude, massage parlors and brothels, or forced manual labor"
562,Kenya,-0.023559,37.906193,Kuwait,29.31166,47.481766,1,0,0,0,1,0," Kenyans are recruited by legal or illegal employment agencies or voluntarily migrate to Europe, the United States, Southeast Asia, and the Middle EastŠparticularly Saudi Arabia, Lebanon, Kuwait, Qatar, the UAE, and OmanŠin search of employment, where at times they are exploited in domestic servitude, massage parlors and brothels, or forced manual labor"
563,Kosovo,42.6026359,20.902977,Albania,41.153332,20.168331,0,1,1,1,1,0," Most sex trafficking victims in Kosovo are girls, although Kosovo criminal groups also force women from Albania, Moldova, Romania, Serbia, and other European countries into prostitution"
564,Kosovo,42.6026359,20.902977,Albania,41.153332,20.168331,0,0,1,0,1,0," Children from Kosovo, Albania, and other neighboring countries are forced to beg within the country"
565,Kosovo,42.6026359,20.902977,Romania,45.943161,24.96676,0,1,1,1,1,0," Most sex trafficking victims in Kosovo are girls, although Kosovo criminal groups also force women from Albania, Moldova, Romania, Serbia, and other European countries into prostitution"
566,Kosovo,42.6026359,20.902977,Moldova,47.411631,28.369885,0,1,1,1,1,0," Most sex trafficking victims in Kosovo are girls, although Kosovo criminal groups also force women from Albania, Moldova, Romania, Serbia, and other European countries into prostitution"
567,Kosovo,42.6026359,20.902977,Serbia,44.016521,21.005859,0,1,1,1,1,0," Most sex trafficking victims in Kosovo are girls, although Kosovo criminal groups also force women from Albania, Moldova, Romania, Serbia, and other European countries into prostitution"
568,Kuwait,29.31166,47.481766,Bangladesh,23.684994,90.356331,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
569,Kuwait,29.31166,47.481766,Ethiopia,9.145000000000001,40.489673,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
570,Kuwait,29.31166,47.481766,India,20.593684,78.96288,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
571,Kuwait,29.31166,47.481766,Indonesia,-0.789275,113.921327,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
572,Kuwait,29.31166,47.481766,Nepal,28.394857,84.12400799999999,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
573,Kuwait,29.31166,47.481766,Philippines,12.879721,121.774017,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
574,Kuwait,29.31166,47.481766,Nigeria,9.081999,8.675277,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
575,Kuwait,29.31166,47.481766,Burundi,-3.373056,29.918886,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
576,Kuwait,29.31166,47.481766,Cameroon,7.369721999999999,12.354722,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
577,Kuwait,29.31166,47.481766,Cote d'Ivoire,7.539988999999999,-5.547079999999999,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
578,Kuwait,29.31166,47.481766,Ghana,7.946527,-1.023194,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
579,Kuwait,29.31166,47.481766,Guinea,9.945587,-9.696645,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
580,Kuwait,29.31166,47.481766,Liberia,6.428055,-9.429499000000002,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
581,Kuwait,29.31166,47.481766,Niger,17.607789,8.081666,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
582,Kuwait,29.31166,47.481766,Benin,9.30769,2.315834,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
583,Kuwait,29.31166,47.481766,Zimbabwe,-19.015438,29.154857,1,0,0,0,0,0," As conditions remain perilous for many, several labor-sending countries, including Nepal, India, Indonesia, Ethiopia, Zimbabwe, Bangladesh, and most recently, the Philippines, continue to restrict their female nationals from domestic employment in Kuwait"
584,Kuwait,29.31166,47.481766,Togo,8.619543,0.824782,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
585,Kuwait,29.31166,47.481766,Tanzania,-6.369028,34.888822,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
586,Kuwait,29.31166,47.481766,Uganda,1.373333,32.290275,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
587,Kuwait,29.31166,47.481766,Sierra Leone,8.460555,-11.779889,1,0,0,0,0,0," As countries restrict labor movements to Kuwait, the government has commenced recruitment of domestic employees from African labor-sending countries including Uganda, Cote d'Ivoire, Sierra Leone, Ghana, Nigeria, Tanzania, the Gambia, and Liberia, and most recently Cameroon, Togo, Benin, Guinea, and Burundi"
588,Kuwait,29.31166,47.481766,North Korea,40.339852,127.510093,1,0,0,0,0,0," In a previous reporting period, the government ceased issuing new work visas to North Korean workers, and during the current reporting period, it discontinued visa renewals for these workers"
589,Kyrgyz Republic,41.20438,74.766098,Russia,61.52401,105.318756,0,1,1,0,1,0," Kyrgyz men, women, and children are subjected to forced labor in Russia and Kazakhstan, and to a lesser extent in Turkey and other European countries, as well as within the Kyrgyz Republic, specifically in the agricultural, construction, and textile industries and in domestic service and forced childcare"
590,Kyrgyz Republic,41.20438,74.766098,Turkey,38.963745,35.243322,0,1,1,0,1,0," Kyrgyz men, women, and children are subjected to forced labor in Russia and Kazakhstan, and to a lesser extent in Turkey and other European countries, as well as within the Kyrgyz Republic, specifically in the agricultural, construction, and textile industries and in domestic service and forced childcare"
591,Kyrgyz Republic,41.20438,74.766098,India,20.593684,78.96288,0,1,1,1,0,0," Women and girls are subjected to sex trafficking abroad, reportedly in Turkey, the United Arab Emirates (UAE), India, Russia, Kazakhstan, South Korea, and within the country"
592,Kyrgyz Republic,41.20438,74.766098,Kazakhstan,48.019573,66.923684,0,1,1,1,0,0," Women and girls are subjected to sex trafficking abroad, reportedly in Turkey, the United Arab Emirates (UAE), India, Russia, Kazakhstan, South Korea, and within the country"
593,Kyrgyz Republic,41.20438,74.766098,South Korea,35.907757,127.766922,0,1,1,1,0,0," Women and girls are subjected to sex trafficking abroad, reportedly in Turkey, the United Arab Emirates (UAE), India, Russia, Kazakhstan, South Korea, and within the country"
594,Kyrgyz Republic,41.20438,74.766098,Uzbekistan,41.377491,64.585262,0,1,1,1,0,0, Women and underage teenaged girls from Uzbekistan may be subjected to sex trafficking in the southern region of the Kyrgyz Republic
595,Kyrgyz Republic,41.20438,74.766098,Turkey,38.963745,35.243322,0,1,1,1,0,0," Women and girls are subjected to sex trafficking abroad, reportedly in Turkey, the United Arab Emirates (UAE), India, Russia, Kazakhstan, South Korea, and within the country"
596,Kyrgyz Republic,41.20438,74.766098,Uzbekistan,41.377491,64.585262,0,1,0,1,0,0," Some men and women from Uzbekistan, Tajikistan, and Turkmenistan transit the country as they migrate to Russia and Kazakhstan, the UAE, and Turkey, where they may be subjected to sex and labor trafficking"
597,Kyrgyz Republic,41.20438,74.766098,Turkmenistan,38.969719,59.556278,0,1,0,1,0,0," Some men and women from Uzbekistan, Tajikistan, and Turkmenistan transit the country as they migrate to Russia and Kazakhstan, the UAE, and Turkey, where they may be subjected to sex and labor trafficking"
598,Kyrgyz Republic,41.20438,74.766098,Turkey,38.963745,35.243322,0,1,0,1,0,0," Some men and women from Uzbekistan, Tajikistan, and Turkmenistan transit the country as they migrate to Russia and Kazakhstan, the UAE, and Turkey, where they may be subjected to sex and labor trafficking"
599,Kyrgyz Republic,41.20438,74.766098,Tajikistan,38.861034,71.276093,0,1,0,1,0,0," Some men and women from Uzbekistan, Tajikistan, and Turkmenistan transit the country as they migrate to Russia and Kazakhstan, the UAE, and Turkey, where they may be subjected to sex and labor trafficking"
600,Kyrgyz Republic,41.20438,74.766098,Russia,61.52401,105.318756,0,1,0,1,0,0," Some men and women from Uzbekistan, Tajikistan, and Turkmenistan transit the country as they migrate to Russia and Kazakhstan, the UAE, and Turkey, where they may be subjected to sex and labor trafficking"
601,Kyrgyz Republic,41.20438,74.766098,Kazakhstan,48.019573,66.923684,0,1,0,1,0,0," Some men and women from Uzbekistan, Tajikistan, and Turkmenistan transit the country as they migrate to Russia and Kazakhstan, the UAE, and Turkey, where they may be subjected to sex and labor trafficking"
602,Kyrgyz Republic,41.20438,74.766098,United Arab Emirates,23.424076,53.847818,0,1,1,1,0,0," Women and girls are subjected to sex trafficking abroad, reportedly in Turkey, the United Arab Emirates (UAE), India, Russia, Kazakhstan, South Korea, and within the country"
603,Kyrgyz Republic,41.20438,74.766098,Russia,61.52401,105.318756,0,1,1,1,0,0," Women and girls are subjected to sex trafficking abroad, reportedly in Turkey, the United Arab Emirates (UAE), India, Russia, Kazakhstan, South Korea, and within the country"
604,Kyrgyz Republic,41.20438,74.766098,Kazakhstan,48.019573,66.923684,0,1,1,0,1,0," Kyrgyz men, women, and children are subjected to forced labor in Russia and Kazakhstan, and to a lesser extent in Turkey and other European countries, as well as within the Kyrgyz Republic, specifically in the agricultural, construction, and textile industries and in domestic service and forced childcare"
605,Laos,19.85627,102.495496,Thailand,15.870032,100.992541,0,1,1,1,1,0,"A large number of victims, particularly women and girls, are exploited in Thailand's commercial sex industry and in forced labor in domestic service, factories, or agriculture"
606,Laos,19.85627,102.495496,United States,37.09024,-95.712891,0,0,1,1,0,0," Reports indicate child sex tourists from the United Kingdom, Australia, and the United States have traveled to Laos for the purpose of exploiting child sex trafficking victims"
607,Laos,19.85627,102.495496,United Kingdom,55.378051,-3.435973,0,0,1,1,0,0," Reports indicate child sex tourists from the United Kingdom, Australia, and the United States have traveled to Laos for the purpose of exploiting child sex trafficking victims"
608,Laos,19.85627,102.495496,Australia,-25.274398,133.775136,0,0,1,1,0,0," Reports indicate child sex tourists from the United Kingdom, Australia, and the United States have traveled to Laos for the purpose of exploiting child sex trafficking victims"
609,Laos,19.85627,102.495496,Vietnam,14.058324,108.277199,0,1,1,1,0,0," Some Vietnamese, Chinese, and Lao women and children are subjected to sex trafficking in larger cities and in close proximity to national borders, casinos, and special economic zonesŠespecially those with heavy Chinese investmentŠreportedly to meet the demand of Asian tourists and migrant workers"
610,Laos,19.85627,102.495496,Vietnam,14.058324,108.277199,0,1,0,0,0,0, Some of the Vietnamese men and women working in or near (often illegal) logging and construction areas along the Laos-Vietnam border may be trafficking victims
611,Laos,19.85627,102.495496,Vietnam,14.058324,108.277199,0,1,1,1,1,0,"Laos is reportedly a transit country for some Vietnamese and 268LATVIAChinese women and girls who are subjected to sex trafficking and forced labor in neighboring countries, particularly Thailand"
612,Laos,19.85627,102.495496,Thailand,15.870032,100.992541,0,1,1,1,1,0,"Laos is reportedly a transit country for some Vietnamese and 268LATVIAChinese women and girls who are subjected to sex trafficking and forced labor in neighboring countries, particularly Thailand"
613,Laos,19.85627,102.495496,China,35.86166,104.195397,1,0,1,0,0,0, Some local officials reportedly contributed to trafficking vulnerabilities by accepting payments to facilitate the immigration of girls to China
614,Laos,19.85627,102.495496,China,35.86166,104.195397,0,1,1,1,1,0, Some women and girls from Laos are sold as brides in China and subjected to sex trafficking or forced domestic servitude
615,Laos,19.85627,102.495496,Thailand,15.870032,100.992541,1,0,0,1,1,0, NGOs report individuals offering transportation services near the Thai border facilitate the placement of economic migrants into forced labor or sex trafficking in Thailand
616,Laos,19.85627,102.495496,Thailand,15.870032,100.992541,1,0,1,0,1,0," Lao men and boys are victims of forced labor in Thailand's fishing, construction, and agricultural industries"
617,Latvia,56.879635,24.603189,Ireland,53.1423672,-7.692053599999999,0,1,0,1,1,0," Latvian women recruited for brokered marriages in Western Europe, particularly Ireland, are vulnerable to sex trafficking, domestic servitude, and forced labor"
618,Latvia,56.879635,24.603189,Ukraine,48.379433,31.1655799,1,0,0,0,0,0, The government reports organized crime groups facilitate labor trafficking to Germany and Ukraine
619,Latvia,56.879635,24.603189,Germany,51.165691,10.451526,1,0,0,0,0,0, The government reports organized crime groups facilitate labor trafficking to Germany and Ukraine
620,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,1,0,0,1,0,0, An international organization reported in 2017 that some employers coerce Syrian refugee men to perform sexual acts through threats of withholding their pay or terminating their employment
621,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,1,1,0,0,0," For example, traffickers hold Syrian refugee men, women, and children in bonded labor in order to pay for food, shelter, and the cost of transit to Lebanon, and contract out groups of refugees to work in the agricultural sector in the Bekaa Valley"
622,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,1,0,0,0,1,0, There are some restrictions on Syrians' ability to work legally in Lebanon and the enforcement of visas and residence permit laws increase this population's vulnerability to trafficking
623,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,1,1,1,1,0,"As reported over the past five years, Lebanon is a source and destination country for women and children subjected to forced labor and sex trafficking andŠto a lesser extentŠa destination country for Syrian refugee men subjected to forced labor"
624,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,1,1,1,1,0," In March 2016, Lebanese authorities reported on an extensive sex trafficking ring exploiting primarily Syrian women and girls in Beirut; the majority of the women and girls were recruited from Syria with false promises of work and subjected to commercial sexual exploitation in which they experienced mental, physical, and sexual abuse and forced abortions"
625,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,0,1,0,0,0," There is also evidence of children within the Syrian refugee community in Lebanon that are associated with armed groups, who have either fought in the Syrian conftict or intend to fight in Syria as child soldiers"
626,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,1,1,1,0,0, Syrian women and girls are highly vulnerable to sex trafficking
627,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,0,1,0,0,0," Child labor among the Syrian refugee population continues to increase, particularly in agriculture, construction, and street vending and begging"
628,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,0,1,1,0,0," Syrian girls are brought to Lebanon for sex trafficking, sometimes through the guise of early marriage"
629,Lebanon,33.854721,35.862285,Syria,34.80207499999999,38.996815,0,1,1,1,1,0," Some Syrian refugee women and girls are forced into sex acts or early marriage, often by family members or powerful local families, in order to ease economic hardships; these women and girls are highly vulnerable to trafficking"
630,Lesotho,-29.609988,28.233608,South Africa,-30.559482,22.937506,1,0,0,0,1,0," Some Basotho men who migrate voluntarily, although illegally and often without identity documents, to South Africa for work in agriculture and mining become victims of forced labor; many work for weeks or months before their employers turn them over to South African authorities for deportation on immigration violations to avoid paying them"
631,Lesotho,-29.609988,28.233608,South Africa,-30.559482,22.937506,0,1,1,1,0,0," Basotho women and girls seeking work in domestic service voluntarily migrate to South Africa, where some are detained in prison-like conditions or exploited in sex trafficking"
632,Liberia,6.428055,-9.429499000000002,Guinea,9.945587,-9.696645,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
633,Liberia,6.428055,-9.429499000000002,Mauritania,21.00789,-10.940835,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
634,Liberia,6.428055,-9.429499000000002,Niger,17.607789,8.081666,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
635,Liberia,6.428055,-9.429499000000002,Nigeria,9.081999,8.675277,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
636,Liberia,6.428055,-9.429499000000002,Sierra Leone,8.460555,-11.779889,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
637,Liberia,6.428055,-9.429499000000002,Finland,61.92410999999999,25.7481511,0,1,0,1,1,0," Women from Tunisia and Morocco have been subjected to sex trafficking in Liberia, and Liberian women have been subjected to forced labor in Lebanon and Finland"
638,Liberia,6.428055,-9.429499000000002,Lebanon,33.854721,35.862285,0,1,0,1,1,0," Women from Tunisia and Morocco have been subjected to sex trafficking in Liberia, and Liberian women have been subjected to forced labor in Lebanon and Finland"
639,Liberia,6.428055,-9.429499000000002,Morocco,31.791702,-7.092619999999999,0,1,0,1,1,0," Women from Tunisia and Morocco have been subjected to sex trafficking in Liberia, and Liberian women have been subjected to forced labor in Lebanon and Finland"
640,Liberia,6.428055,-9.429499000000002,Tunisia,33.886917,9.537499,0,1,0,1,1,0," Women from Tunisia and Morocco have been subjected to sex trafficking in Liberia, and Liberian women have been subjected to forced labor in Lebanon and Finland"
641,Liberia,6.428055,-9.429499000000002,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
642,Liberia,6.428055,-9.429499000000002,Senegal,14.497401,-14.452362,0,1,1,0,0,0," A small number of Liberian men, women, and children are subjected to human trafficking in other West African countries, including Cote d'Ivoire, Guinea, Mauritania, Senegal, Sierra Leone, and Nigeria"
643,Libya,26.3351,17.228331,Chad,15.454166,18.732207,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
644,Libya,26.3351,17.228331,Nigeria,9.081999,8.675277,0,1,1,0,1,0," Nigerian women and girls, in particular, seem to be at increased risk of being forced into prostitution"
645,Libya,26.3351,17.228331,Nigeria,9.081999,8.675277,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
646,Libya,26.3351,17.228331,Sudan,12.862807,30.217636,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
647,Libya,26.3351,17.228331,Somalia,5.152149,46.199616,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
648,Libya,26.3351,17.228331,Niger,17.607789,8.081666,0,1,1,0,1,0," Nigerian women and girls, in particular, seem to be at increased risk of being forced into prostitution"
649,Libya,26.3351,17.228331,Italy,41.87194,12.56738,0,0,1,1,0,0," According to a European NGO, Nigerian gangs recruit Nigerian girls from rural regions of the country and facilitate the transportation of the girls through Libya for sex trafficking in Italy and other European countries"
650,Libya,26.3351,17.228331,Niger,17.607789,8.081666,1,0,0,1,1,1," Highly organized trafficking and migrants smuggling networks that reach into Libya from Niger, Nigeria, Chad, Eritrea, Ethiopia, Somalia, Sudan, and other sub-Saharan states subject migrants to forced labor and forced prostitution through fraudulent recruitment, confiscation of identity and travel documents, withholding or non-payment of wages, debt bondage, and verbal, physical, and sexual abuse"
